Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
19.5,-0.1188259408658437,0.07565575209910547,-3.049081139468963,-0.03241271660165334,0.01368747608394401,1.146088993611742,-0.1219424862701702,0.07740839831382497,-3.051242546289369,6.765766488,2351313.135,75.4561918137,1289.44115546,75.40841376313824,1.720583247285539,2.060973080610836,4.390230827816001,-0.2839475687767257,0.2285377269617117,1.330377687913141,-3.018638988760741,-5.210706840096481,5.368075811707598,-4.318530145668165,-31.99680630496573,75.40841376313824,1.720583247285539,2.060973080610836,1279.8571899682,-146.359889029712,-56.59372367141558,-40.74544376851169,-28.8200648183346,-56.59372367141557,-65.19779797891263,-37.98531145935495,-0.01162149697486869, 2094.679521,-10.78082398, 13.55954548,-10.78082398, 1504.939324, 3.987842405, 13.55954548, 3.987842405, 3149.428447,77.06948358,2479.637341,45.48914895855164,4.228037635487395,35.42350996350323,4.3926790095866,4.3926606723446,0.03633535434239328,1.575205283123634,208.920180321514,-0.2496777474361251,-0.01338955341437356,-0.003125397204347207,0.968231363976039,0.2638123498751948,-0.4111650891979312,0.767856711149482,0.41441812776577,0.2635176397192426,-0.4117109169266593,0.7675641864468737,0.4146055886313614,1.5655503724701,1.3065952702657,29.593588366873,29.759135055003,-95.165327347348,-1611081.488397074,-18109445.77133088,10325536.57105999,-1636830.802358816,-18107136.56632321,10325536.57105999,0.081472445578686,4.3926606723446,3.2625629742412e-09,3.64934502,0.999476661,1.52367398,34494836.3,87.3065188,3.49,-0.15934502,1,0,-0.15934502,-0.15934502,-0.159979192,-0.174,0.348,0,-0.171930816,-0.42982704,-0.429841224,-0.429841224,-0.429841224,0.012271875,-1,-0.0284193725,0,208.93557,-208.93557,360,30,0.5235,0.52276474,0.522130568,0,0,0,-4.39266081,-4.38197514,-0.52564453,-0.537266027,0,0,0,-0,0,0,0.002,-0.429841224,-0.150014587,-0.150014587,0.11251094,0.11251094,-0.262525528,0,0,9.9,0.33,113240,205.891,1.29953,28.6706,427.869,4.90439,7.43911,457.707,2527.42,129.819,129.819,29.5935873419125564,-95.1653267319383929,20908474.9858854003,-0.121942486270170194
19.6,-0.1220475494184292,0.07698548046345095,-2.934983181011641,-0.03198011516341605,0.01283372264237277,1.134922803521255,-0.1251729323175281,0.07872225715647589,-2.937144636980908,6.844709697,2364990.93,75.8951292318,1289.62669545,75.84763640753604,1.69236302666884,2.083890563625904,4.394497260260215,-0.2930268443548596,0.2299621778866841,1.260969973404509,-2.979663304985701,-5.153638058670358,5.371911464664115,-4.188431673344502,-31.99762588324161,75.84763640753604,1.69236302666884,2.083890563625904,1279.986774806758,-146.6598007035753,-57.11193225631573,-40.61757957795304,-29.12919608028424,-57.11193225631573,-65.79477084328303,-37.83012864877451,-0.01171332726111274, 2094.673304,-10.78081908, 13.55957324,-10.78081908, 1504.938897, 3.987889156, 13.55957324, 3.987889156, 3149.422491,77.06941717,2479.635204,45.48914679502054,4.228041278670831,35.42348930362295,4.3938440531492,4.3938257127623,0.01604347757780196,1.582990687781508,208.6203946717043,-0.2471460112339438,-0.01341974566895066,-0.003278718774819449,0.9688797704362124,0.2648009155798184,-0.4132269879906663,0.7667528921295026,0.4137800549993864,0.2645051494780326,-0.4137748249542132,0.7664573930929919,0.4139691832815686,1.573788065207,1.2777275343027,29.593570418771,29.759117045332,-95.165339293453,-1610953.496141233,-18109460.42234637,10325530.88572874,-1636834.870452369,-18107139.46381731,10325530.88572874,0.08189025299191,4.3938257127623,-3.2625629831304e-09,3.64411277,0.999476619,1.5236739,34494840.4,87.3065143,3.49,-0.154112774,1,0,-0.154112774,-0.154112774,-0.154392785,-0.174,0.348,0,-0.171874525,-0.429686313,-0.42970031,-0.42970031,-0.42970031,0.012271875,-1,-0.0462717825,0,208.635762,-208.635762,360,30,0.5235,0.522800599,0.522520587,0,0,0,-4.39382586,-4.3830483,-0.525773212,-0.537486539,0,0,0,-0,0,0,0.002,-0.42970031,-0.149965408,-0.149965408,0.112474056,0.112474056,-0.262439465,0,0,9.9,0.33,113287,205.976,1.29953,28.671,427.856,4.83907,7.50114,458.015,2528.54,129.818,129.818,29.5935693965818061,-95.1653386715714475,20908475.0058804713,-0.125172932317528102
19.7,-0.125225505910261,0.07822979429539444,-2.822006717980669,-0.03153802533754354,0.01198132201742244,1.12364959605348,-0.1283592971729093,0.07995128887839019,-2.824168224903481,6.924188188,2378682.019,76.3344932851,1289.80481761,76.28728137887875,1.663227732232251,2.10695002712994,4.398669152553127,-0.3021982690661966,0.2313688004485775,1.189583606513658,-2.94108608276197,-5.09756402253263,5.375762714335175,-4.058162914484149,-31.99836008444703,76.28728137887875,1.663227732232251,2.10695002712994,1280.109319164965,-146.955834775314,-57.62448385413061,-40.49675697488843,-29.43444241272756,-57.6244838541306,-66.38522691227267,-37.68230849530135,-0.01180497000654057, 2094.667083,-10.78081418, 13.55960102,-10.78081418, 1504.938469, 3.987935929, 13.55960102, 3.987935929, 3149.416533,77.06935073,2479.633067,45.48914463048609,4.228044923543815,35.42346863416154,4.3950182758272,4.394999927594,-0.004294774529637579,1.590797845865697,208.3319680359955,-0.2447087142345537,-0.01345057598180041,-0.003433674157590388,0.9694972599575559,0.2657447010931041,-0.4152113638033352,0.7656841139088322,0.413167175507878,0.2654478656056112,-0.4157612271251493,0.7653856811720279,0.4133579462422928,1.5820286371723,1.2484981188838,29.593552307975,29.75909887241,-95.165351191808,-1610825.491277284,-18109475.10315881,10325525.14886031,-1636838.926109935,-18107142.39202997,10325525.14886031,0.082308060405134,4.394999927594,-3.2625629921002e-09,3.63907878,0.999476577,1.52367382,34494844.4,87.3065098,3.49,-0.149078779,1,0,-0.149078779,-0.149078779,-0.149003821,-0.174,0.348,0,-0.171818996,-0.429547489,-0.429561294,-0.429561294,-0.429561294,0.012271875,-1,-0.0641520732,0,208.347314,-208.347314,360,30,0.5235,0.522834709,0.522909667,0,0,0,-4.39500007,-4.38413065,-0.525902994,-0.537707964,0,0,0,-0,0,0,0.002,-0.429561294,-0.149916891,-0.149916891,0.112437669,0.112437669,-0.26235456,0,0,9.9,0.33,113334,206.061,1.29953,28.6715,427.842,4.77029,7.56338,458.323,2529.67,129.816,129.816,29.5935512884804552,-95.1653505637017503,20908475.0260561071,-0.128359297172909254
19.8,-0.1283584216509544,0.07938917820877445,-2.710162571923062,-0.03107958875021509,0.01113745604439612,1.112266016767875,-0.1315002048501198,0.08109597722063588,-2.712324131294684,7.004201702,2392386.128,76.7742752225,1289.97533062,76.72733906582073,1.633168021473143,2.130149768980377,4.402743281033668,-0.311462072698808,0.2327580977702915,1.116308443055508,-2.902903008351806,-5.042465750936694,5.379629429001922,-3.927763938202522,-31.99900695944046,76.72733906582073,1.633168021473143,2.130149768980377,1280.224629665559,-147.2480308281953,-58.13147702438368,-40.38316928031455,-29.73584291368049,-58.13147702438366,-66.96927971720532,-37.54204001622657,-0.01189642058587204, 2094.660859,-10.78080928, 13.55962881,-10.78080928, 1504.938041, 3.987982723, 13.55962881, 3.987982723, 3149.410572,77.06928426,2479.630928,45.48914246494614,4.22804857010997,35.42344795509843,4.3962016440928,4.3961832972635,-0.02467512379614006,1.598626045526937,208.0547877460366,-0.2423651016823481,-0.01348200764940863,-0.003590217519283813,0.9700847918065773,0.2666443674323337,-0.4171192288681677,0.7646505505819254,0.4125795265397858,0.2663464488169429,-0.4176711361809263,0.7643492248953686,0.41277191474928,1.5902708302879,1.2189068960157,29.593534036257,29.759080538014,-95.16536304476,-1610697.47451902,-18109489.81338244,10325519.36101546,-1636842.970045415,-18107145.35057465,10325519.36101546,0.082725867818358,4.3961832972635,0,3.63424107,0.999476534,1.52367374,34494848.5,87.3065054,3.49,-0.144241071,1,0,-0.144241071,-0.144241071,-0.143810409,-0.174,0.348,0,-0.171764249,-0.429410622,-0.429424231,-0.429424231,-0.429424231,0.0107378906,-1,-0.0820563107,0,208.070113,-208.070113,360,30,0.5235,0.522867156,0.523297818,0,0,0,-4.39618344,-4.38522218,-0.526033879,-0.537930299,0,0,0,-0,0,0,0.002,-0.429424231,-0.149869056,-0.149869056,0.112401792,0.112401792,-0.262270849,0,0,9.9,0.33,113381,206.147,1.29953,28.6719,427.829,4.69807,7.62579,458.632,2530.79,129.815,129.815,29.5935330193765473,-95.1653624106756979,20908475.0464104302,-0.131500204850119762
19.9,-0.131444937763008,0.0804643422414246,-2.599461849385601,-0.03059968059063754,0.01030055018271584,1.100770626082856,-0.1345943087670825,0.08215703092756864,-2.60162346238172,7.084749889,2406102.975,77.2144659985,1290.13805227,77.16779953792478,1.602174515870558,2.153488036508609,4.406716496640345,-0.3208182389367553,0.2341304807772256,1.041233726637527,-2.865109333832927,-4.988322948424877,5.383511498443338,-3.7972754389789,-31.99956497345723,77.16779953792478,1.602174515870558,2.153488036508609,1280.332521899738,-147.5364280804872,-58.63300832148566,-40.2770008476746,-30.03343632215682,-58.63300832148567,-67.54704047059045,-37.40950332988263,-0.01198765846355432, 2094.654633,-10.78080438, 13.55965661,-10.78080438, 1504.937613, 3.988029539, 13.55965661, 3.988029539, 3149.404608,77.06921776,2479.628789,45.48914029839854,4.228052218372899,35.4234272664132,4.3973941579461,4.3973757989318,-0.04509321486810045,1.606474559673662,207.7887400426518,-0.2401143966333739,-0.01351400371629956,-0.00374830249949789,0.9706432910504863,0.2675005709240927,-0.4189515893518532,0.7636523415446268,0.4120171253579751,0.2672015551502502,-0.4195055587748225,0.7633481637654336,0.4122111060588404,1.5985133883619,1.18895371654,29.593515605355,29.759062043888,-95.16537485472,-1610569.44659912,-18109504.5526354,10325513.52274518,-1636847.002991589,-18107148.3390687,10325513.52274518,0.083143675231582,4.3973757989318,-3.2625630102779e-09,3.62959766,0.999476491,1.52367366,34494852.6,87.306501,3.49,-0.139597662,1,0,-0.139597662,-0.139597662,-0.138810637,-0.174,0.348,0,-0.171710311,-0.429275777,-0.429289179,-0.429289179,-0.429289179,0.012271875,-1,-0.0999804447,0,207.804046,-207.804046,360,30,0.5235,0.52289802,0.523685045,0,0,0,-4.39737594,-4.3863229,-0.526165864,-0.538153522,0,0,0,-0,0,0,0.002,-0.429289179,-0.149821924,-0.149821924,0.112366443,0.112366443,-0.262188366,0,0,9.9,0.33,113428,206.233,1.29953,28.6724,427.816,4.62238,7.68839,458.942,2531.92,129.814,129.814,29.5935145910074695,-95.1653742148978807,20908475.0669416301,-0.134594308767082477
20,-0.134483300274831,0.08145603613441951,-2.489915914746432,-0.03011787661617645,0.009467558201491125,1.089161036821001,-0.1376398668436253,0.08313519803965737,-2.492077582215602,7.165832308,2419832.271,77.655056279,1290.29280935,77.60865255129785,1.570237817253233,2.176963038247216,4.410585703338116,-0.3302670570032689,0.2354844139078526,0.9644484853583664,-2.827701466719962,-4.93511349231227,5.38740881312599,-3.666739289261125,-32.00003460606035,77.60865255129785,1.570237817253233,2.176963038247216,1280.432820377678,-147.8210653331116,-59.12917218072373,-40.17842711225272,-30.32726096614103,-59.12917218072369,-68.11861794363121,-37.28486970952434,-0.01207866265502933, 2094.648404,-10.78079948, 13.55968442,-10.78079948, 1504.937185, 3.988076377, 13.55968442, 3.988076377, 3149.398641,77.06915123,2479.626648,45.48913813084118,4.228055868336188,35.42340656808552,4.3985957689583,4.3985774130227,-0.06554459996991539,1.614342666309024,207.5337100467378,-0.2379558003025449,-0.01354652723124764,-0.003907882097841843,0.9711736493335563,0.2683139632766591,-0.4207094456316803,0.7626895923256595,0.4114799694094171,0.2680138360396457,-0.4212654957480496,0.7623826034070731,0.411675517617598,1.606755065808,1.1586384217084,29.593497016979,29.759043391747,-95.165386624151,-1610441.40826826,-18109519.32053977,10325507.63459091,-1636851.025699231,-18107151.35713334,10325507.63459091,0.083561482644806,4.3985774130227,3.2625630194842e-09,3.62514655,0.999476448,1.52367359,34494856.6,87.3064966,3.49,-0.135146549,1,0,-0.135146549,-0.135146549,-0.13400258,-0.174,0.348,0,-0.17165721,-0.429143026,-0.429156216,-0.429156216,-0.429156216,0.012271875,-1,-0.117920284,0,207.548997,-207.548997,360,30,0.5235,0.522927379,0.524071348,0,0,0,-4.39857755,-4.38743279,-0.526298949,-0.538377612,0,0,0,-0,0,0,0.002,-0.429156216,-0.149775519,-0.149775519,0.112331639,0.112331639,-0.262107159,0,0,9.9,0.33,113475,206.319,1.29953,28.6729,427.803,4.54321,7.75115,459.252,2533.05,129.813,129.813,29.5934960050806346,-95.1653859788282546,20908475.0876478925,-0.137639866843625336
20.1,-0.1374723495259787,0.08236467274182804,-2.381536299283834,-0.02961517662369099,0.00864053582960591,1.077434245269055,-0.1406357309139226,0.08403088931772021,-2.383698021738528,7.247448431,2433573.714,78.0960364484,1290.4394376,78.04988755674484,1.537348506894116,2.200572858473194,4.414347878790519,-0.3398089643565094,0.2368181962373549,0.8860414252778672,-2.790675003136523,-4.882814596050181,5.391321241771124,-3.536198228321071,-32.0004160874259,78.04988755674484,1.537348506894116,2.200572858473194,1280.525358482184,-148.1019809404607,-59.62006080796662,-40.08761463745472,-30.61735473372736,-59.62006080796667,-68.68411835827223,-37.16830163202336,-0.01216944512954798, 2094.642172,-10.78079457, 13.55971225,-10.78079457, 1504.936756, 3.988123237, 13.55971225, 3.988123237, 3149.392672,77.06908466,2479.624506,45.48913596227192,4.228059520003399,35.42338586009519,4.3998064659536,4.399788103647,-0.08602474787712734,1.622229609456892,207.2895817406932,-0.2358884924795377,-0.01357954094875171,-0.004068908642658031,0.9716767256478928,0.269085191933653,-0.4223937923670438,0.7617623752214493,0.4109680368943453,0.2687839386687227,-0.4229519422011058,0.7614526162024463,0.4111651276318203,1.6149945647238,1.1279608416943,29.593478272809,29.759024583277,-95.165398355569,-1610313.360294218,-18109534.11672146,10325501.69708475,-1636855.038936211,-18107154.40439358,10325501.69708475,0.08397929005803,4.399788103647,0,3.62088571,0.999476404,1.52367351,34494860.7,87.3064923,3.49,-0.130885706,1,0,-0.130885706,-0.130885706,-0.129384291,-0.174,0.348,0,-0.171604968,-0.429012421,-0.429025394,-0.429025394,-0.429025394,0.0107378906,-1,-0.135871721,0,207.304851,-207.304851,360,30,0.5235,0.522955306,0.524456721,0,0,0,-4.39978824,-4.38855185,-0.526433134,-0.538602579,0,0,0,-0,0,0,0.002,-0.429025394,-0.149729862,-0.149729862,0.112297397,0.112297397,-0.262027259,0,0,9.9,0.33,113523,206.405,1.29953,28.6733,427.79,4.46057,7.81408,459.563,2534.19,129.812,129.812,29.5934772632742096,-95.1653977049794264,20908475.108527448,-0.140635730913922619
20.2,-0.1404104432150121,0.0831916417990054,-2.274334967034593,-0.02910086061769915,0.007832863466292306,1.065584945034277,-0.1435802697802123,0.08484549202477039,-2.276496744643826,7.329597637,2447326.998,78.5373966176,1290.57778166,78.49149370322816,1.503497151660458,2.224315628537763,4.418000009034317,-0.3494437740348313,0.2381337454969183,0.8061007617410687,-2.754022949932832,-4.831403822836284,5.395248628454514,-3.405695495990752,-32.00070737152378,78.49149370322816,1.503497151660458,2.224315628537763,1280.609978439816,-148.3792126312526,-60.10576417561305,-40.00472114340634,-30.90375489431994,-60.10576417561304,-69.24364529656746,-37.05995282245112,-0.0122599004603372, 2094.635937,-10.78078966, 13.55974009,-10.78078966, 1504.936328, 3.988170119, 13.55974009, 3.988170119,   3149.3867,77.06901807,2479.622364,45.48913379268868,4.228063173378072,35.42336514242213,4.4010262303054,4.4010078642788,-0.1065290548571439,1.630134614665332,207.0562379422962,-0.2339116318554441,-0.01361300749014347,-0.004231333891490737,0.9721533471234335,0.2698149000946417,-0.4240056188435481,0.760870730016851,0.4104812871248122,0.2695125059912493,-0.4245658878378063,0.7605582420115972,0.4106798954259154,1.6232306614786,1.0969207992601,29.593459374495,29.759005620136,-95.165410051541,-1610185.303460998,-18109548.9408102,10325495.71074975,-1636859.043486617,-18107157.48047821,10325495.71074975,0.084397097471254,4.4010078642788,0,3.61681309,0.99947636,1.52367344,34494864.7,87.3064879,3.49,-0.126813089,1,0,-0.126813089,-0.126813089,-0.124953806,-0.174,0.348,0,-0.171553614,-0.428884035,-0.428896784,-0.428896784,-0.428896784,0.0107378906,-1,-0.153830441,0,207.07149,-207.07149,360,30,0.5235,0.522981871,0.524841154,0,0,0,-4.401008,-4.38968006,-0.526568417,-0.538828317,0,0,0,-0,0,0,0.002,-0.428896784,-0.149684978,-0.149684978,0.112263733,0.112263733,-0.261948711,0,0,9.9,0.33,113570,206.491,1.29953,28.6738,427.778,4.37442,7.87716,459.875,2535.32,129.811,129.811,29.5934583672378118,-95.1654093959138976,20908475.129578568,-0.143580269780212322
20.3,-0.1432961066898831,0.08393780196725591,-2.168324071473088,-0.02857178114920704,0.007027196030615207,1.05361491900208,-0.1464720195080349,0.08557986198184751,-2.170485904060148,7.412279215,2461091.805,78.9791266282,1290.70769497,78.93345984612159,1.468674326408102,2.248189358209306,4.421539244392998,-0.3591710872745093,0.2394293759312754,0.7247139309957049,-2.717740296377586,-4.780856607195953,5.399190918151204,-3.275274911390657,-32.00090933618229,78.93345984612159,1.468674326408102,2.248189358209306,1280.6865312722,-148.65279769221,-60.58636982614691,-39.92989555588284,-31.18649828262782,-60.58636982614691,-69.7972996232813,-36.95996828624805,-0.01235006622909873, 2094.629699,-10.78078475, 13.55976795,-10.78078475, 1504.935899, 3.988217022, 13.55976795, 3.988217022, 3149.380725,77.06895144,2479.62022,45.48913162208937,4.228066828463719,35.4233444150464,4.4022550210357,4.4022366492412,-0.1270528322065081,1.638056955738186,206.8335602619148,-0.2320243561810724,-0.0136468899894516,-0.004395109033184798,0.9726043098552263,0.2705037265543868,-0.4255459095740052,0.7600146648443331,0.4100196604878576,0.2702001765707862,-0.4261083175663224,0.7596994890312943,0.4102197614054014,1.6314620823534,1.0655181251476,29.593440323661,29.758986503951,-95.16542171468,-1610057.238567935,-18109563.79243948,10325489.67610001,-1636863.040149865,-18107160.58501971,10325489.67610001,0.084814904884478,4.4022366492412,-3.2625630475628e-09,3.61292663,0.999476315,1.52367336,34494868.7,87.3064837,3.49,-0.12292663,1,0,-0.12292663,-0.12292663,-0.12070914,-0.174,0.348,0,-0.171503172,-0.428757931,-0.428770448,-0.428770448,-0.428770448,0.0107378906,-1,-0.171792138,0,206.848796,-206.848796,360,30,0.5235,0.523007141,0.525224631,0,0,0,-4.40223679,-4.39081743,-0.526704797,-0.539054863,0,0,0,-0,0,0,0.002,-0.428770448,-0.149640886,-0.149640886,0.112230665,0.112230665,-0.261871551,0,0,9.9,0.33,113618,206.577,1.29953,28.6743,427.765,4.28478,7.94039,460.188,2536.46,129.81,129.81,29.5934393185931484,-95.16542105424125,20908475.1507995315,-0.146472019508034929
20.4,-0.1461276630235796,0.08460247063504439,-2.063516493625963,-0.02798844357740763,0.005840441335336961,1.041392777944333,-0.1493093135115805,0.08623331338214821,-2.065678380663002,7.495492113,2474867.769,79.4212147426,1290.82904028,79.37577323058677,1.432870629499593,2.272192112802408,4.424752412452242,-0.3689934423535179,0.2406973597967083,0.6420735730458631,-2.681736203640519,-4.730987053448498,5.402937595647551,-3.14498474283155,-32.00102679173892,79.37577323058677,1.432870629499593,2.272192112802408,1280.754877398648,-148.9227721175082,-61.06196193757248,-39.86327740240445,-31.46562044939363,-61.06196193757248,-70.34517822775528,-36.86848378423613,-0.0124398054164363, 2094.623458,-10.78077983, 13.55979581,-10.78077983,  1504.93547, 3.988263948, 13.55979581, 3.988263948, 3149.374747,77.06888479,2479.618076,45.4891294504719,4.228070485263832,35.42332367794825,4.4034928195179,4.4034744356955,-0.1475913050244677,1.645995878744759,206.6214290933466,-0.2302257826925475,-0.0136811515041858,-0.004560184496118848,0.9730303796873377,0.2711523063373377,-0.4270156442135571,0.7591941567794913,0.4095830790898234,0.2708475852150456,-0.4275802114141709,0.758876334390693,0.4097846477016148,1.6396876600781,1.0337526850959,29.593421121902,29.758967236323,-95.165433347643,-1609929.166428824,-18109578.67124645,10325483.59364104,-1636867.029739828,-18107163.71765422,10325483.59364104,0.085232712297702,4.4034744356955,0,3.60922424,0.999476271,1.52367329,34494872.7,87.3064794,3.49,-0.119224243,1,0,-0.119224243,-0.119224243,-0.116648289,-0.174,0.348,0,-0.171453673,-0.428634182,-0.428646461,-0.428646461,-0.428646461,0.0107378906,-1,-0.189752353,0,206.636649,-206.636649,360,30,0.5235,0.523031178,0.525607132,0,0,0,-4.40347458,-4.39196393,-0.526842272,-0.539282077,0,0,0,-0,0,0,0.002,-0.428646461,-0.149597615,-0.149597615,0.112198211,0.112198211,-0.261795826,0,0,9.9,0.33,113665,206.664,1.29953,28.6748,427.752,4.19151,8.00354,460.485,2537.6,129.809,129.809,29.5934201189348656,-95.1654326826154318,20908475.1721886508,-0.149309313511580499
20.5,-0.1488776219691922,0.08511689950239491,-1.959979701083395,-0.02702625697669461,0.004648534677323465,1.028244706763784,-0.1520646716867415,0.08673709425315523,-1.962141641536315,7.579221834,2488652.326,79.8635786206,1290.94172,79.81835067797616,1.396075805757935,2.296313891387708,4.427079712794282,-0.3788936745367661,0.2418010708956173,0.5585841240029445,-2.64581392211043,-4.681346290710771,5.405928213581081,-3.014929268199408,-32.00109792364746,79.81835067797616,1.396075805757935,2.296313891387708,1280.81492277992,-149.189145289742,-61.53256812795635,-39.80496063053468,-31.74113039694039,-61.53256812795634,-70.8873137377835,-36.78559207247089,-0.01253053860498099, 2094.617214,-10.78077492, 13.55982369,-10.78077492,  1504.93504, 3.988310896, 13.55982369, 3.988310896, 3149.368767,77.0688181,2479.61593,45.48912727781487,4.228074143814466,35.42330293092317,4.4047396108508,4.4047212203782,-0.1681388280306264,1.653947461352803,206.4197217593486,-0.2285149927957436,-0.01371573002783654,-0.004726496781839192,0.9734322971041879,0.2717613013318984,-0.4284157968577996,0.758409141228273,0.4091714489092355,0.2714553936088738,-0.4289825438178386,0.7580887135391782,0.40937446034742,1.6479019264575,1.0016246116553,29.593401770796,29.758947818835,-95.165444953126,-1609801.087869484,-18109593.57687078,10325477.46387226,-1636871.013082391,-18107166.87802031,10325477.46387226,0.085650519710926,4.4047212203782,0,3.60570379,0.999476226,1.52367321,34494876.7,87.3064752,3.49,-0.115703786,1,0,-0.115703786,-0.115703786,-0.11276921,-0.174,0.348,0,-0.171405534,-0.428513836,-0.428525699,-0.428525699,-0.428525699,0.00920390625,-1,-0.207699646,0,206.434927,-206.434927,360,30,0.5235,0.523054043,0.525988619,0,0,0,-4.40472136,-4.39311956,-0.526980841,-0.53951138,0,0,0,-0,0,0,0.002,-0.428525699,-0.149555469,-0.149555469,0.112166602,0.112166602,-0.261722071,0,0,9.9,0.33,113716,206.756,1.29953,28.6753,427.738,4.09428,8.066,460.723,2538.81,129.808,129.808,29.5934007698385209,-95.165444283727453,20908475.1937442943,-0.152064671686741482
